file_name;column;value;flag_details
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;150;Value '150' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;234;Value '234' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;222;Value '222' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;690;Value '690' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;180;Value '180' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;396;Value '396' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;267;Value '267' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;354;Value '354' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;294;Value '294' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;216;Value '216' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;240;Value '240' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;168;Value '168' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;126;Value '126' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;186;Value '186' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;54;Value '54' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;114;Value '114' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;78;Value '78' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRM_NETTE_BRUT;165;Value '165' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRIME_NETTE;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_PRIME_NETTE_AVANT_PROMO;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_COEF_MULTI;1;Value '1' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_COM_APP_FT;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_COM_APP_TX;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_COM_GES_FT;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_COM_GES_TX;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_LIMGAR_VAL;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_LIMGAR_VAL2;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_LIMGAR_VAL3;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_LIMGAR_DUREE;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_LIMGAR2_VAL;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_COEFCOM;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_COM;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX1;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,00;Value '0,00' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,02;Value '0,02' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,84;Value '1,84' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,63;Value '0,63' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,98;Value '1,98' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,37;Value '1,37' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,13;Value '2,13' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,07;Value '1,07' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,48;Value '1,48' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,31;Value '1,31' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,14;Value '1,14' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,94;Value '2,94' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,06;Value '1,06' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,76;Value '0,76' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,58;Value '0,58' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,03;Value '1,03' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,95;Value '0,95' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,81;Value '0,81' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,11;Value '1,11' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,74;Value '1,74' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,53;Value '0,53' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,74;Value '0,74' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,73;Value '0,73' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,78;Value '0,78' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,52;Value '1,52' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,35;Value '1,35' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,01;Value '2,01' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,29;Value '1,29' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,99;Value '0,99' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,93;Value '0,93' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,75;Value '0,75' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,45;Value '1,45' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,32;Value '1,32' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,17;Value '1,17' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,15;Value '1,15' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,50;Value '0,50' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,00;Value '1,00' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,16;Value '2,16' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,87;Value '0,87' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,47;Value '1,47' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,71;Value '0,71' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,62;Value '0,62' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,94;Value '0,94' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,84;Value '0,84' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,63;Value '1,63' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,07;Value '2,07' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,91;Value '0,91' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,56;Value '0,56' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,82;Value '0,82' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,01;Value '1,01' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,40;Value '1,40' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,72;Value '1,72' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,70;Value '0,70' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1;Value '1' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,57;Value '1,57' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,34;Value '1,34' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,33;Value '1,33' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,77;Value '1,77' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,09;Value '1,09' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,11;Value '2,11' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,60;Value '1,60' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,54;Value '2,54' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,55;Value '0,55' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,68;Value '1,68' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,85;Value '1,85' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,13;Value '1,13' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,80;Value '1,80' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,69;Value '0,69' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,02;Value '1,02' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,91;Value '1,91' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,97;Value '0,97' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,47;Value '0,47' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,04;Value '1,04' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,18;Value '1,18' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,43;Value '1,43' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,08;Value '1,08' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,49;Value '1,49' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,61;Value '1,61' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,21;Value '2,21' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,40;Value '2,40' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,46;Value '1,46' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,24;Value '1,24' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,22;Value '2,22' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,22;Value '1,22' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,32;Value '2,32' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,36;Value '1,36' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,96;Value '1,96' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,67;Value '0,67' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,83;Value '1,83' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,99;Value '1,99' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,05;Value '1,05' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,14;Value '2,14' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,79;Value '0,79' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,23;Value '1,23' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,46;Value '0,46' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,95;Value '1,95' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,32;Value '0,32' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,19;Value '1,19' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,39;Value '1,39' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,25;Value '1,25' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,64;Value '1,64' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,12;Value '1,12' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,64;Value '0,64' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,48;Value '0,48' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,33;Value '0,33' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,26;Value '2,26' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,92;Value '2,92' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,60;Value '0,60' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,54;Value '1,54' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,62;Value '1,62' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,41;Value '1,41' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,70;Value '1,70' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,80;Value '0,80' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,10;Value '1,10' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,59;Value '0,59' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,42;Value '1,42' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,44;Value '1,44' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,97;Value '1,97' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,16;Value '1,16' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,20;Value '1,20' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,71;Value '1,71' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,77;Value '0,77' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,79;Value '1,79' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,61;Value '0,61' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,96;Value '0,96' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,27;Value '1,27' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,19;Value '2,19' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;3,07;Value '3,07' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,88;Value '1,88' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,78;Value '1,78' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,65;Value '0,65' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,21;Value '1,21' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,49;Value '0,49' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,72;Value '0,72' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,86;Value '0,86' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,18;Value '2,18' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,81;Value '2,81' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,30;Value '1,30' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,55;Value '1,55' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,24;Value '2,24' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,53;Value '1,53' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,85;Value '0,85' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,88;Value '0,88' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,26;Value '1,26' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,82;Value '1,82' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,44;Value '0,44' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,98;Value '0,98' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,76;Value '1,76' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,50;Value '1,50' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,56;Value '1,56' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,86;Value '1,86' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,90;Value '0,90' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,57;Value '0,57' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,66;Value '0,66' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,38;Value '1,38' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,59;Value '1,59' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,75;Value '1,75' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,89;Value '0,89' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,93;Value '1,93' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,51;Value '0,51' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,27;Value '2,27' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,54;Value '0,54' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,42;Value '2,42' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,28;Value '2,28' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,34;Value '2,34' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,68;Value '0,68' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,87;Value '1,87' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,92;Value '0,92' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,94;Value '1,94' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,92;Value '1,92' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,67;Value '1,67' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,31;Value '2,31' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,90;Value '1,90' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,58;Value '1,58' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,58;Value '2,58' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,72;Value '2,72' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,69;Value '1,69' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,83;Value '0,83' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,66;Value '2,66' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,30;Value '2,30' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,63;Value '2,63' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,66;Value '1,66' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,12;Value '2,12' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,61;Value '2,61' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,06;Value '2,06' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,81;Value '1,81' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,46;Value '2,46' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,28;Value '1,28' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,68;Value '2,68' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,02;Value '2,02' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2;Value '2' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;1,51;Value '1,51' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;2,95;Value '2,95' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TX1;0,52;Value '0,52' is not a decimal number
